route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
D,27607851,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_D_1,1,2
26,26686176,"Grenoble, Gare Routière",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_26_7,1,2
A,27593665,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
12,26963319,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_12_1,1,2
B,27639188,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
D,27539531,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS08_ST5_8_HI2223,1,SEM_D_2,1,2
5,27452507,"Gières, Universités - Biologie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C5_2,1,2
E,27115133,"Fontanil-Cornillon, Palluel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_E_1,1,2
A,27063670,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
A,27063495,"Grenoble, Polesud - Alpexpo",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_A_4,1,2
E,27167129,"Grenoble, Louise Michel",12345-MGHLV17_ST0_17_HI2223,0,SEM_E_2,1,2
20,26949454,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_20_1,1,2
5,27485922,"Grenoble, Palais de Justice - Gare",12345-MSILV04_ST21_4_HI2223,0,SEM_C5_1,1,2
49,26726843,"Seyssinet-Pariset, Cimetière",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_49_2,1,2
16,27243419,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV04_ST21_4_HI2223,1,SEM_16_2,1,2
A,27064505,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
6,26682709,"Grenoble, Oxford",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C6_2,1,2
4,26979847,"Eybens, Le Verderet",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C4_1,1,2
16,26950613,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_16_2,1,2
21,27367894,"Claix, Pont Rouge",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_21_1,1,2
12,26980380,"Eybens, Maisons Neuves",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,0,SEM_12_9,1,2
46,26719304,"Saint-Paul-de-Varces, Saint-Paul-de-Varces Place",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_46_5,1,2
2,27335497,"Grenoble, Louise Michel",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C2_1,1,2
7,26690661,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C7_1,1,2
1,27428734,"Meylan, Maupertuis",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C1_2,1,2
6,26682735,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C6_1,1,2
1,27290717,"Grenoble, Cité Jean Macé",1234567-MSHSAH14_ST5_14_HI2223,1,SEM_C1_5,1,2
B,27639270,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
61,26845216,"Saint-Égrève, Muret",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_61_1,1,2
A,27170836,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
A,27593768,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
6,26683815,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C6_1,1,2
65,27291934,"Vizille, Le Péage",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_65_6,1,2
E,27115138,"Fontanil-Cornillon, Palluel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_E_1,1,2
13,26972674,"Poisat, Cimetière Intercommunal",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_13_5,1,2
B,27639122,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
1,27445399,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_6,1,2
D,27540318,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHD03_ST6_3_HI2223,0,SEM_D_4,1,2
1,27466707,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
C,27257825,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
20,26949445,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_20_1,1,2
46,26719321,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_46_6,1,2
83,27144317,"Seyssins, Seyssins Le Prisme",12345-MGHLV38_ST0_38_HI2223,1,,1,2
C,27606517,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
A,27063741,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
4,26979773,"Eybens, Le Verderet",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C4_1,1,2
2,27623383,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
6,26682727,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C6_1,1,2
2,27623414,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
20,26949712,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,0,SEM_20_1,1,2
2,27583176,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2223,0,SEM_C2_2,1,2
16,26950614,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_16_2,1,2
15,27368703,"Grenoble, Verdun - Préfecture",1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,1,SEM_15_10,1,2
12,26963330,"Eybens, Maisons Neuves",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_12_9,1,2
A,27063667,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
B,27150425,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
60,27307930,"Proveysieux, Planfay Haut",12*45-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_60_2,1,2
12,26969695,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_12_1,1,2
B,27604469,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
B,27150300,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
A,27064547,"Le Pont-de-Claix, L'Etoile",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,0,SEM_A_3,1,2
6,27188184,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV04_ST21_4_HI2223,1,SEM_C6_1,1,2
B,27604460,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
5,27437810,"Gières, Universités - Biologie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C5_2,1,2
C,27272355,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
13,27058067,"Meylan, Lycée du Grésivaudan",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_13_2,1,2
3,26963434,"Grenoble, Victor Hugo",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C3_1,1,2
47,27675045,"Claix, Val d'Allières",1234567-MFHS10_ST5_10_HI2223,0,SEM_47_1,1,2
B,27604336,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
16,27503344,"Meylan, Lycée du Grésivaudan",12345-MSILV07_ST21_7_HI2223,0,SEM_16_1,1,2
B,27604851,"Grenoble, Oxford",12345-MGHLV35_ST0_35_HI2223,1,SEM_B_2,1,2
D,27539458,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHS08_ST5_8_HI2223,0,SEM_D_1,1,2
A,27064412,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
2,27623263,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
4,26979882,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C4_2,1,2
C,27606743,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
42,26716189,"La Tronche, Grand Sablon",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_42_2,1,2
C,27606669,"Seyssins, Le Prisme",12345-MGHLV35_ST0_35_HI2223,1,SEM_C_2,1,2
15,27482973,"Domène, Les Arnauds",12345-MAHLV07_ST0_7_HI2223,0,SEM_15_13,1,2
B,27604190,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
3,27341520,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C3_1,1,2
51,27108420,"Saint-Égrève, Saint Egrève Gare",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_51_4,1,2
E,27069963,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_E_2,1,2
6,26682843,"Grenoble, Oxford",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C6_2,1,2
E,27444022,"Fontanil-Cornillon, Palluel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_E_1,1,2
60,27291567,"Proveysieux, Planfay Haut",1234567-MFHS09_ST5_9_HI2223,1,SEM_60_2,1,2
6,27534760,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
6,26682794,"Grenoble, Oxford",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C6_2,1,2
4,27535985,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
60,27307929,"Proveysieux, Planfay Haut",**3**-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_60_2,1,2
A,27638800,"Le Pont-de-Claix, L'Etoile",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
C,27044186,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,1,SEM_C_2,1,2
3,27154619,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C3_1,1,2
56,27257539,"Saint-Martin-le-Vinoux, Collège Chartreuse",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_56_4,1,2
A,27064160,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
C,27606574,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
B,27604339,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
A,27063458,"Le Pont-de-Claix, L'Etoile",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_A_3,1,2
A,27170722,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
3,27341789,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C3_1,1,2
A,27063755,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
C,27150699,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
A,27064356,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
A,27638729,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
B,27604925,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
1,27445256,"Meylan, Maupertuis",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_2,1,2
A,27638590,"Le Pont-de-Claix, L'Etoile",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
25,26918183,"Le Gua, Les Saillants",12345-MAVLV05_ST21_5_HI2223,0,SEM_25_1,1,2
1,27447592,"Grenoble, Cité Jean Macé",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C1_1,1,2
1,27502793,"Grenoble, Cité Jean Macé",12345-MSILV07_ST21_7_HI2223,1,SEM_C1_5,1,2
1,27445434,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_6,1,2
16,27243474,"Corenc, Montfleury",123456*-MSILV04_ST21_4_HI2223,0,SEM_16_1,1,2
19,26912670,"Seyssins, Garlettes",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_19_1,1,2
B,27604974,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
23,27137550,"Vizille, Le Péage",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_23_1,1,2
B,27604894,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
4,27535884,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2223,0,SEM_C4_1,1,2
1,27466703,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2223,1,SEM_C1_4,1,2
3,27341779,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C3_1,1,2
44,27262381,"Le Gua, Les Saillants",1234567-MFHS10_ST5_10_HI2223,0,SEM_44_3,1,2
C,27257982,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
7,27442750,"Gières, Universités - IUT - UFRAPS",12345-MSILV04_ST21_4_HI2223,0,SEM_C7_1,1,2
19,26912620,"Sassenage, L'Ovalie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_19_2,1,2
20,26949421,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_20_1,1,2
D,27043845,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_D_1,1,2
7,26690683,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
66,27675134,"Échirolles, La Rampe - Centre-Ville",1234567-MFHS10_ST5_10_HI2223,0,,1,2
D,27540301,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD03_ST6_3_HI2223,1,SEM_D_2,1,2
22,26916808,"Saint-Égrève, Saint Egrève Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_22_3,1,2
A,27170796,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
12,26980327,"Eybens, Maisons Neuves",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,0,SEM_12_2,1,2
12,26969652,"Eybens, Maisons Neuves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_12_2,1,2
13,26980683,"Poisat, Cimetière Intercommunal",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,0,SEM_13_1,1,2
A,27063746,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
3,26979644,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C3_1,1,2
1,27428641,"Grenoble, Cité Jean Macé",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C1_1,1,2
D,27538113,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV39_ST0_39_HI2223,1,SEM_D_3,1,2
E,27444120,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_3,1,2
A,27593615,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
4,27535878,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2223,0,SEM_C4_1,1,2
3,27535661,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,0,SEM_C3_1,1,2
40,26682063,"Grenoble, Le Rabot",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_40_1,1,2
C,27272245,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
D,27044098,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS06_ST5_6_HI2223,1,SEM_D_2,1,2
7,26690702,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
1,27608015,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
1,27608103,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C1_4,1,2
5,27452451,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C5_1,1,2
B,27604318,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
3,26979713,"Échirolles, Centre du graphisme",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C3_2,1,2
2,27623201,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
B,27604210,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
1,27466809,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_6,1,2
B,27639420,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
4,27154258,"Eybens, Le Verderet",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C4_1,1,2
14,27368522,"Gières, Gières Gare - Universités",1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,1,SEM_14_2,1,2
A,27064534,"Le Pont-de-Claix, L'Etoile",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,0,SEM_A_3,1,2
C,27606692,"Seyssins, Le Prisme",12345-MGHLV35_ST0_35_HI2223,1,SEM_C_2,1,2
25,27665384,"Le Gua, Les Saillants",12345-MAHLV07_ST0_7_HI2223,0,SEM_25_1,1,2
1,27502836,"Meylan, Maupertuis",12345-MSILV07_ST21_7_HI2223,0,SEM_C1_2,1,2
B,27660195,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
7,27215288,"Gières, Universités - Biologie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C7_1,1,2
B,27150171,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
66,27301756,"Échirolles, La Rampe - Centre-Ville",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,,1,2
A,27063367,"Le Pont-de-Claix, L'Etoile",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_A_3,1,2
7,27215376,"Échirolles, Comboire",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C7_2,1,2
E,27167700,"Fontanil-Cornillon, Palluel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,1,SEM_E_1,1,2
B,27660134,"Grenoble, Oxford",12345-MGHLV39_ST0_39_HI2223,1,SEM_B_2,1,2
1,27447551,"Meylan, Maupertuis",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,0,SEM_C1_2,1,2
21,27367912,"Claix, Pont Rouge",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_21_1,1,2
3,27154456,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C3_1,1,2
3,27535666,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2223,1,SEM_C3_2,1,2
C,27150877,"Seyssins, Le Prisme",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,1,SEM_C_2,1,2
65,27675109,"Vizille, Le Péage",1234567-MFHS10_ST5_10_HI2223,0,SEM_65_6,1,2
5,27315187,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
E,27444487,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_3,1,2
A,27170815,"Le Pont-de-Claix, L'Etoile",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
4,27154406,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
D,27538052,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_D_4,1,2
A,27063445,"Fontaine, La Poya",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_A_4,1,2
19,26912702,"Sassenage, L'Ovalie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_19_2,1,2
C,27044176,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_C_1,1,2
7,27535038,"Échirolles, Comboire",12345-MSILV07_ST21_7_HI2223,1,SEM_C7_2,1,2
2,27335388,"Claix, Pont Rouge",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C2_2,1,2
A,27063657,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
D,27044371,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHD02_ST6_2_HI2223,0,SEM_D_4,1,2
